"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"143",2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,"DE",3,6,6,6,7,3,6,6,6,7,0,0,0,1,55,6,12,12,12,14,4,3,60
"144",3,4,2,3,3,4,2,4,3,3,4,3,1,4,1,4,4,2,2,2,4,"NL",1,2,1,1,4,1,2,4,4,2,0,0,0,1,19,2,4,5,5,6,2,3,60
"145",2,1,1,1,2,2,1,2,1,1,2,1,1,2,3,1,1,1,2,1,1,"US",2,4,5,3,7,1,6,5,7,7,0,0,0,1,20,3,10,10,10,14,2,2,60
"146",4,2,4,2,4,4,3,2,2,4,4,3,4,2,2,3,4,4,1,3,4,"US",2,3,4,1,5,1,4,4,4,4,0,0,0,1,27,3,7,8,5,9,2,1,30
"147",3,3,3,1,3,2,3,3,1,1,3,3,3,4,1,4,2,3,1,1,1,"US",3,5,5,2,6,1,6,3,3,7,0,0,0,1,19,4,11,8,5,13,2,2,60
"148",1,3,2,1,2,1,1,2,4,4,1,2,1,4,1,4,4,3,1,4,3,"MX",3,7,4,7,4,3,1,7,4,1,0,0,0,1,22,6,8,11,11,5,3,3,70
"149",2,1,4,2,4,2,2,2,4,4,2,4,4,2,3,4,4,3,3,2,4,"AU",1,2,7,1,1,1,6,2,2,2,0,0,0,1,22,2,8,9,3,3,2,1,60
"150",3,1,2,2,2,2,1,3,1,3,2,4,2,3,3,3,1,2,4,2,1,"US",6,7,7,3,7,6,7,7,6,6,0,0,0,1,33,12,14,14,9,13,3,2,60
"151",2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,"US",3,3,6,5,7,2,6,7,6,2,0,0,0,1,23,5,9,13,11,9,3,2,60
"152",2,2,4,1,2,2,1,4,2,4,1,1,4,1,1,4,4,1,1,2,4,"GR",1,5,5,3,1,1,5,3,1,7,0,0,0,1,21,2,10,8,4,8,2,3,60
"153",3,3,2,2,3,3,1,3,3,4,3,3,4,3,3,3,4,3,2,2,3,"GB",1,2,1,2,4,1,5,1,1,1,0,0,0,1,36,2,7,2,3,5,2,1,70
"154",4,1,3,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,4,4,3,"DK",1,2,3,2,5,2,2,2,1,6,0,0,0,1,25,3,4,5,3,11,2,3,60
"155",1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,"US",5,2,7,3,5,3,4,6,7,6,0,0,0,1,23,8,6,13,10,11,2,3,20
"156",3,2,2,3,2,2,1,2,3,2,3,3,2,2,2,2,3,2,2,1,1,"GB",2,3,6,3,5,3,3,5,5,3,0,0,0,1,44,5,6,11,8,8,2,2,60
"157",1,4,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,3,3,1,1,"CA",4,4,5,3,5,2,4,5,2,5,0,0,0,1,36,6,8,10,5,10,2,3,60
"158",2,2,4,1,3,4,2,4,4,3,2,2,4,2,2,4,4,2,2,3,4,"RU",6,3,3,1,6,5,6,1,1,7,0,0,0,1,24,11,9,4,2,13,3,2,60
"159",4,1,1,1,3,2,1,4,4,1,1,2,2,2,2,2,2,2,1,1,1,"US",0,5,6,2,6,2,5,3,3,2,0,0,0,1,27,2,10,9,5,8,4,2,60
"160",1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,"ID",3,4,4,5,6,3,6,3,5,5,0,0,0,1,21,6,10,7,10,11,2,3,10
"161",4,2,4,2,4,3,2,4,4,3,2,4,4,2,4,3,4,3,2,4,4,"US",6,2,4,3,3,2,5,4,3,4,0,0,0,1,29,8,7,8,6,7,2,2,60
"162",1,4,1,1,4,1,1,1,2,4,3,1,4,4,1,4,3,3,1,1,4,"BG",1,6,5,7,3,1,1,1,6,2,0,0,0,1,21,2,7,6,13,5,3,2,60
"163",3,2,4,4,4,1,4,4,4,4,4,3,3,1,4,4,4,4,3,3,4,"US",1,1,6,1,7,1,4,1,1,4,0,0,0,1,43,2,5,7,2,11,3,1,60
"164",3,2,3,2,3,2,2,3,2,3,3,2,3,2,2,3,3,1,2,1,2,"PH",1,3,5,1,5,1,4,3,2,3,0,0,0,1,21,2,7,8,3,8,2,3,10
"165",2,1,3,1,3,2,1,3,2,2,3,3,3,2,2,2,2,1,1,2,2,"NONE",4,1,6,3,6,1,6,5,2,5,0,0,0,1,23,5,7,11,5,11,3,3,20
"166",3,2,3,3,4,3,2,4,3,4,3,4,4,4,4,3,4,3,3,4,4,"US",1,3,3,2,2,4,3,2,2,7,0,0,0,1,23,5,6,5,4,9,1,2,60
"167",2,1,3,3,4,3,2,2,1,4,4,2,4,4,2,3,4,3,2,3,4,"CA",2,2,4,3,4,2,4,4,4,2,0,0,0,1,24,4,6,8,7,6,1,2,60
"168",2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,"US",3,3,5,3,5,2,5,6,3,4,0,0,0,1,42,5,8,11,6,9,2,2,60
"169",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",1,1,3,1,5,1,6,3,1,3,0,0,0,1,20,2,7,6,2,8,2,2,60
"170",4,2,3,1,4,2,2,3,2,3,3,3,4,3,2,4,4,2,2,3,4,"US",1,3,2,2,3,1,2,3,2,3,0,0,0,1,19,2,5,5,4,6,2,2,60
"171",4,4,4,2,4,4,2,4,4,4,4,2,4,2,3,4,4,1,4,4,4,"FR",1,7,5,3,4,1,1,1,3,1,0,0,0,1,19,2,8,6,6,5,2,3,30
"172",2,3,4,4,4,2,4,3,4,4,3,4,4,4,4,4,4,1,2,4,4,"AU",1,2,7,1,2,2,5,3,1,7,0,0,0,1,20,3,7,10,2,9,2,2,60
"173",4,1,3,1,4,2,1,2,3,4,3,3,4,4,2,3,4,3,2,2,4,"US",1,3,2,1,4,3,3,3,1,2,0,0,0,1,19,4,6,5,2,6,2,2,60
"174",4,4,2,3,4,4,4,4,2,1,1,3,4,4,2,4,4,3,1,3,1,"US",3,1,7,1,7,1,7,1,2,7,0,0,0,1,21,4,8,8,3,14,2,3,30
"175",4,2,4,3,4,3,2,4,4,3,4,4,3,2,3,4,1,3,2,2,2,"TH",2,5,4,2,4,2,7,7,5,3,0,0,0,1,21,4,12,11,7,7,2,1,10
"176",2,1,1,1,1,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,"US",1,6,7,2,7,1,6,7,2,7,0,0,0,1,61,2,12,14,4,14,2,1,60
"177",3,1,3,1,4,1,2,3,2,4,3,3,4,3,3,4,3,2,3,3,4,"US",6,4,6,6,7,3,7,7,6,7,0,0,0,1,26,9,11,13,12,14,3,3,60
"178",2,1,3,1,4,3,1,2,3,3,1,2,3,3,1,4,3,2,1,2,4,"BE",2,5,3,3,4,1,5,2,6,1,0,0,0,1,54,3,10,5,9,5,4,3,60
"179",3,3,2,3,3,3,3,2,4,1,3,2,3,1,1,2,3,3,3,2,4,"MY",5,3,6,2,6,1,6,6,2,5,0,0,0,1,24,6,9,12,4,11,2,3,10
"180",4,2,1,2,2,2,2,2,4,1,2,2,2,3,2,2,4,4,4,2,4,"MY",6,2,3,2,7,7,5,1,3,4,0,0,0,1,26,13,7,4,5,11,3,3,10
"181",2,3,3,1,4,1,1,2,2,3,1,1,3,1,1,4,3,1,2,1,3,"NONE",1,4,4,5,5,1,3,2,5,1,0,0,0,1,19,2,7,6,10,6,2,2,60
"182",3,2,4,2,4,2,1,3,2,4,3,2,4,3,2,4,4,4,2,2,4,"AU",3,2,5,2,6,3,5,5,4,6,0,0,0,1,62,6,7,10,6,12,2,2,60
"183",2,1,2,1,1,1,1,4,3,3,2,2,2,4,1,2,2,2,1,2,3,"GB",2,5,6,3,4,1,1,7,2,6,0,0,0,1,20,3,6,13,5,10,2,3,60
"184",2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,"GB",5,3,3,3,3,2,5,6,5,5,0,0,0,1,38,7,8,9,8,8,2,2,60
"185",1,1,4,1,4,4,4,3,4,4,4,3,4,1,3,4,4,4,2,3,4,"ID",4,4,5,1,7,1,7,1,6,7,0,0,0,1,20,5,11,6,7,14,2,1,10
"186",4,1,1,2,3,3,1,3,1,1,3,1,1,3,1,2,1,2,1,1,1,"AU",7,4,7,4,6,4,3,4,5,6,0,0,0,1,44,11,7,11,9,12,2,2,60
"187",1,1,1,1,3,2,1,1,2,1,1,2,2,2,1,3,3,1,1,1,2,"GB",4,2,5,7,7,4,2,1,6,7,0,0,0,1,28,8,4,6,13,14,4,3,60
"188",1,2,3,2,4,1,1,1,2,4,2,1,3,1,1,4,4,1,1,1,4,"GB",1,3,4,5,3,1,6,4,4,3,0,0,0,1,43,2,9,8,9,6,3,2,60
"189",3,1,3,1,3,3,2,3,4,2,3,3,4,1,3,3,3,3,2,1,3,"NO",4,6,2,1,6,2,7,2,2,6,0,0,0,1,22,6,13,4,3,12,3,3,60
"190",3,3,2,3,3,2,2,4,2,2,4,4,2,2,4,3,2,3,3,2,2,"MY",4,2,6,2,5,2,5,3,2,3,0,0,0,1,33,6,7,9,4,8,4,3,10
"191",4,1,2,2,3,4,1,4,1,1,4,4,1,4,2,1,1,2,2,2,2,"FR",4,3,5,2,7,2,4,6,2,7,0,0,0,1,21,6,7,11,4,14,2,3,60
"192",3,4,4,1,3,4,2,4,4,4,4,2,4,2,4,2,4,3,2,4,4,"JM",4,1,2,1,5,2,6,1,1,6,0,0,0,1,42,6,7,3,2,11,2,2,30
"193",1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,"US",2,6,2,7,7,1,5,6,7,7,0,0,0,1,24,3,11,8,14,14,3,3,60
"194",2,1,2,1,2,3,1,2,3,2,2,1,3,1,2,2,2,2,2,2,3,"MY",5,7,6,2,5,3,7,3,2,3,0,0,0,1,23,8,14,9,4,8,3,3,10
"195",1,1,2,1,2,1,2,2,3,3,2,2,2,4,3,2,3,1,1,1,2,"US",2,3,6,3,5,2,5,7,5,7,0,0,0,1,42,4,8,13,8,12,2,3,60
"196",3,3,2,2,3,4,4,3,4,4,3,2,3,4,2,3,2,3,3,3,3,"MX",3,4,3,2,1,6,2,7,5,1,0,0,0,1,31,9,6,10,7,2,2,2,60
"197",1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,1,"US",5,3,6,5,6,2,4,5,6,6,0,0,0,1,19,7,7,11,11,12,2,3,60
"198",4,2,4,1,3,3,2,4,3,4,4,2,4,2,1,4,4,4,1,1,4,"IN",1,7,2,4,5,0,0,2,2,4,0,0,0,1,26,1,7,4,6,9,3,3,70
"199",2,1,2,1,2,3,1,2,2,3,2,3,2,3,2,3,2,3,1,2,2,"US",3,4,5,2,4,1,5,3,3,5,0,0,0,1,22,4,9,8,5,9,2,2,60
"200",1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,"PL",7,5,5,5,7,5,7,6,7,5,0,0,0,1,27,12,12,11,12,12,3,3,60
"201",3,1,4,1,4,1,1,3,1,1,4,3,2,3,1,3,4,1,1,1,1,"FI",4,6,7,7,6,2,5,6,7,3,0,0,0,1,20,6,11,13,14,9,2,1,60
"202",2,2,2,2,2,3,2,3,1,3,2,2,2,3,3,3,1,2,2,2,2,"US",4,3,6,2,5,5,3,3,3,3,0,0,0,1,30,9,6,9,5,8,2,3,60
"203",2,4,2,2,4,2,2,1,2,4,3,2,4,3,2,4,4,3,1,1,4,"IN",1,3,1,1,6,1,6,1,1,6,0,0,0,1,25,2,9,2,2,12,4,2,10
"204",2,1,4,2,2,4,1,2,3,4,4,1,4,1,2,4,4,3,1,4,4,"IN",3,7,7,1,7,1,7,3,3,7,0,0,0,1,20,4,14,10,4,14,4,2,70
"205",4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"LB",7,4,7,7,7,1,7,7,7,1,0,0,0,1,27,8,11,14,14,8,4,3,20
"206",1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,"PH",6,3,6,6,6,5,5,6,6,6,0,0,0,1,24,11,8,12,12,12,3,3,10
"207",4,1,4,1,4,4,1,4,1,4,4,4,4,4,1,4,1,1,1,1,1,"DE",1,1,7,3,7,1,7,7,1,7,0,0,0,1,27,2,8,14,4,14,2,3,60
"208",2,1,2,1,4,2,1,2,1,3,1,2,4,2,1,2,2,1,2,1,4,"AT",6,3,6,1,7,7,7,1,6,7,0,0,0,1,20,13,10,7,7,14,2,1,60
"209",4,1,3,1,3,4,3,4,4,4,4,3,4,1,4,4,4,4,1,3,1,"GB",1,4,1,1,6,3,6,3,1,2,0,0,0,1,19,4,10,4,2,8,2,2,60
"210",1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,3,1,1,"US",2,3,5,5,5,1,6,3,5,3,0,0,0,1,20,3,9,8,10,8,2,2,60
"211",3,4,3,2,4,1,2,4,1,4,3,2,4,1,1,4,4,3,1,1,4,"HR",2,1,2,1,7,4,4,1,2,6,0,0,0,1,20,6,5,3,3,13,2,1,60
"212",1,1,1,3,2,3,1,2,3,2,1,3,2,2,2,1,2,1,3,3,2,"US",2,3,6,1,7,1,5,2,1,7,0,0,0,1,24,3,8,8,2,14,2,3,30
"213",2,1,3,1,4,3,2,2,2,3,1,3,3,2,2,3,4,2,1,3,4,"DE",1,2,5,6,6,1,1,6,5,3,0,0,0,1,19,2,3,11,11,9,2,1,60
"214",2,1,4,2,3,3,1,3,1,4,3,3,4,1,2,4,4,3,2,2,4,"CZ",4,1,5,3,6,6,6,2,7,5,0,0,0,1,24,10,7,7,10,11,2,3,60
"215",1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,"GB",7,2,7,7,7,4,3,6,7,3,0,0,0,1,20,11,5,13,14,10,2,1,60
"216",2,2,2,2,2,2,1,1,2,3,3,4,4,2,3,1,3,3,3,2,4,"TN",1,3,3,2,4,1,1,3,1,4,0,0,0,1,20,2,4,6,3,8,2,2,70
"217",1,1,3,1,4,2,1,1,3,1,2,1,3,2,3,3,1,2,1,1,2,"TT",2,2,4,5,5,2,3,2,5,6,0,0,0,1,21,4,5,6,10,11,2,1,70
"218",4,4,4,3,4,3,1,4,4,3,3,4,2,3,4,4,4,2,2,4,2,"US",1,3,6,2,7,1,7,3,4,3,0,0,0,1,20,2,10,9,6,10,2,1,60
"219",3,3,4,3,3,3,1,4,4,1,2,4,2,2,2,4,2,1,3,3,4,"US",3,5,4,1,6,1,6,1,1,7,0,0,0,1,25,4,11,5,2,13,4,3,10
"220",2,1,3,1,1,3,1,2,1,1,4,2,2,4,1,1,1,3,1,1,1,"BG",5,1,7,2,6,3,5,6,6,2,0,0,0,1,26,8,6,13,8,8,3,3,60
"221",1,4,2,1,2,2,1,1,1,4,2,3,4,1,1,1,3,2,2,1,4,"BE",1,3,6,3,3,1,7,3,5,5,0,0,0,1,62,2,10,9,8,8,3,3,60
"222",1,1,1,2,3,3,2,3,4,4,2,2,3,3,2,1,4,1,4,3,4,"US",1,6,3,4,5,2,6,2,3,1,0,0,0,1,25,3,12,5,7,6,1,2,70
"223",2,1,1,1,4,3,1,2,2,1,2,4,2,2,1,2,3,2,2,1,3,"PL",3,3,5,3,7,4,6,1,3,6,0,0,0,1,19,7,9,6,6,13,2,3,60
"224",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,"NONE",4,6,7,7,6,3,6,2,7,5,0,0,0,1,44,7,12,9,14,11,2,3,60
"225",3,1,1,1,1,2,1,2,1,2,3,2,2,1,3,1,1,2,1,1,1,"US",5,3,4,3,6,4,5,3,3,6,0,0,0,1,39,9,8,7,6,12,2,3,60
"226",2,1,3,2,4,1,1,2,1,3,3,2,4,3,2,3,2,1,2,1,3,"CA",1,6,1,5,6,1,2,7,5,7,0,0,0,1,50,2,8,8,10,13,3,2,60
"227",3,1,1,2,2,3,1,4,1,1,3,3,1,2,2,1,1,1,1,1,1,"BR",2,3,6,3,6,1,6,6,5,3,0,0,0,1,23,3,9,12,8,9,3,3,60
"228",4,1,4,2,4,2,3,4,3,4,4,3,4,2,4,4,4,3,3,3,4,"US",2,7,6,5,6,1,7,6,6,2,0,0,0,1,30,3,14,12,11,8,3,2,60
"229",2,2,2,1,3,3,1,2,1,1,2,1,4,1,1,2,4,2,1,2,2,"ID",2,4,2,3,4,2,5,3,6,6,0,0,0,1,31,4,9,5,9,10,3,1,10
"230",4,3,3,3,3,2,1,4,2,4,2,3,3,3,3,4,2,2,3,3,3,"US",2,2,5,2,4,5,6,2,5,2,0,0,0,1,57,7,8,7,7,6,2,1,60
"231",1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,"MY",7,5,5,2,7,5,7,6,6,7,0,0,0,1,45,12,12,11,8,14,4,3,10
"232",2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,"RO",2,7,6,6,6,1,7,6,7,6,0,0,0,1,62,3,14,12,13,12,4,3,60
"233",1,1,2,1,2,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,"MY",3,2,7,3,2,5,2,7,5,6,0,0,0,1,52,8,4,14,8,8,3,3,10
"234",4,1,4,2,4,3,1,4,3,4,3,2,4,3,2,4,3,3,2,2,4,"US",1,3,3,2,2,1,2,3,2,4,0,0,0,1,22,2,5,6,4,6,2,1,60
"235",2,1,1,1,2,2,4,2,3,1,2,1,2,2,1,2,1,1,3,2,1,"DE",2,5,5,3,6,1,2,6,4,2,0,0,0,1,36,3,7,11,7,8,3,3,60
"236",3,4,4,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,"PL",1,3,2,1,1,1,5,2,2,2,0,0,0,1,28,2,8,4,3,3,2,1,60
"237",2,2,3,1,2,2,3,3,3,2,2,3,4,2,2,3,1,1,1,2,1,"US",1,7,6,4,6,1,6,7,4,6,0,0,0,1,73,2,13,13,8,12,3,1,60
"238",2,1,2,1,3,1,1,2,3,3,2,2,2,1,1,3,1,3,2,1,2,"TH",4,3,6,3,5,2,7,2,7,7,0,0,0,1,24,6,10,8,10,12,3,3,10
"239",2,2,2,1,4,3,1,3,1,2,3,3,3,3,1,3,1,3,2,2,2,"CA",2,3,6,5,5,2,2,2,5,2,0,0,0,1,20,4,5,8,10,7,2,1,60
"240",3,1,3,2,3,1,3,3,3,4,2,3,3,3,3,3,4,2,2,3,3,"IN",2,3,3,3,6,5,7,3,5,5,0,0,0,1,19,7,10,6,8,11,2,3,10
"241",4,1,3,1,2,2,1,3,4,3,2,4,4,2,4,3,4,2,2,3,3,"NZ",4,6,6,3,5,2,6,7,3,5,0,0,0,1,34,6,12,13,6,10,3,1,60
"242",2,1,1,1,4,2,1,2,3,1,2,2,1,4,1,1,2,1,1,1,2,"AU",5,2,4,3,4,6,5,3,5,2,0,0,0,1,27,11,7,7,8,6,3,2,60
"243",4,1,4,1,4,4,1,1,1,4,4,4,4,4,1,4,4,4,1,2,2,"IN",3,1,3,1,7,1,6,1,7,6,0,0,0,1,33,4,7,4,8,13,4,3,10
"244",4,2,1,1,2,2,1,3,3,4,3,2,2,4,1,4,1,3,2,4,4,"SE",1,1,2,1,7,1,3,2,3,6,0,0,0,1,19,2,4,4,4,13,2,3,60
"245",3,1,4,2,4,4,4,3,2,4,3,4,4,3,2,4,4,4,3,2,2,"US",1,2,5,1,2,1,2,7,1,2,0,0,0,1,46,2,4,12,2,4,4,2,60
"246",1,1,3,1,2,3,1,2,1,4,4,1,4,3,3,4,1,1,1,3,1,"US",4,6,2,2,6,1,5,1,4,5,0,0,0,1,23,5,11,3,6,11,3,1,60
"247",4,2,4,3,4,3,3,4,4,4,4,4,4,1,4,4,4,4,4,4,4,"AU",1,4,4,4,4,2,7,2,1,4,0,0,0,1,21,3,11,6,5,8,1,1,60
"248",1,1,1,1,2,3,1,1,1,1,1,2,3,1,1,1,2,2,1,1,2,"NO",2,3,7,6,5,3,3,6,3,3,0,0,0,1,30,5,6,13,9,8,3,1,60
"249",2,1,2,1,1,3,1,2,2,3,3,2,2,3,1,1,3,2,1,1,3,"NONE",1,2,5,1,3,1,6,7,1,6,0,0,0,1,28,2,8,12,2,9,3,3,10
"250",1,2,3,1,3,1,3,1,2,3,1,1,2,1,1,3,1,1,2,2,1,"US",1,4,5,6,3,1,6,2,4,2,0,0,0,1,50,2,10,7,10,5,2,1,70
"251",1,1,2,1,2,1,1,2,1,2,2,1,3,1,1,1,3,1,1,2,2,"CY",5,4,2,2,7,7,5,1,2,5,0,0,0,1,23,12,9,3,4,12,2,3,60
"252",2,1,1,1,3,1,2,2,1,2,2,2,2,1,1,3,1,1,1,1,1,"US",6,5,7,4,6,1,6,6,7,5,0,0,0,1,34,7,11,13,11,11,2,3,60
"253",2,1,4,2,4,2,4,4,4,3,1,4,4,1,3,4,4,2,2,4,4,"US",4,7,4,4,6,2,6,3,3,6,0,0,0,1,56,6,13,7,7,12,4,3,60
"254",1,3,4,1,2,1,2,1,2,4,2,2,3,2,2,4,2,1,2,2,4,"US",7,1,4,6,7,6,7,3,1,4,0,0,0,1,21,13,8,7,7,11,3,3,60
"255",3,2,2,4,4,4,2,4,4,3,3,3,2,3,3,4,3,3,4,3,3,"ZA",5,3,3,2,2,3,4,5,3,2,0,0,0,1,29,8,7,8,5,4,2,3,50
"256",2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,"US",4,3,6,7,6,2,6,4,7,6,0,0,0,1,26,6,9,10,14,12,4,1,60
"257",3,1,1,1,1,2,1,3,2,1,3,3,2,3,1,1,1,3,1,1,1,"MZ",6,3,5,7,1,7,4,4,4,4,0,0,0,1,40,13,7,9,11,5,4,1,60
"258",1,4,1,2,4,2,1,1,1,2,3,1,2,3,1,1,2,1,3,1,2,"US",7,1,6,2,7,5,2,4,2,4,0,0,0,1,29,12,3,10,4,11,4,2,70
"259",4,2,3,2,3,3,4,4,4,4,2,3,4,2,2,4,4,2,3,3,4,"US",1,2,1,2,3,1,3,1,2,1,0,0,0,1,20,2,5,2,4,4,2,3,60
"260",3,2,2,3,2,4,2,3,2,2,3,2,3,3,2,2,2,3,2,3,2,"US",0,5,2,2,1,1,1,3,3,3,0,0,0,1,47,1,6,5,5,4,1,2,60
"261",3,2,2,1,3,4,1,2,2,2,4,2,4,3,1,3,4,3,2,3,4,"US",1,2,5,1,2,1,1,3,1,6,0,0,0,1,31,2,3,8,2,8,2,2,10
"262",2,4,2,2,3,2,1,2,1,1,3,3,2,1,2,2,3,2,2,1,2,"US",6,3,6,5,6,1,4,2,7,3,0,0,0,1,44,7,7,8,12,9,2,3,70
"263",2,3,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,"FR",2,6,6,6,7,2,4,2,5,6,0,0,0,1,50,4,10,8,11,13,3,1,60
"264",4,1,1,1,3,4,1,4,4,1,3,4,4,2,4,2,1,4,1,3,1,"MY",5,2,5,1,6,3,7,2,2,7,0,0,0,1,21,8,9,7,3,13,3,2,70
"265",1,1,3,1,3,1,2,2,1,2,2,3,3,1,3,3,2,1,1,2,2,"US",3,4,6,2,6,5,6,6,6,2,0,0,0,1,57,8,10,12,8,8,4,3,60
"266",3,1,2,1,2,2,1,3,1,2,3,1,2,4,1,3,2,2,1,1,1,"AU",3,2,4,3,3,5,4,7,2,2,0,0,0,1,27,8,6,11,5,5,3,2,60
"267",4,4,3,2,4,4,2,4,3,4,4,1,2,4,1,2,3,4,1,1,3,"US",3,7,2,1,3,1,1,3,2,1,0,0,0,1,19,4,8,5,3,4,2,3,60
"268",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,"PH",6,2,5,1,5,7,6,6,3,3,0,0,0,1,23,13,8,11,4,8,2,3,10
"269",2,1,4,1,1,2,3,2,1,4,3,3,4,2,4,3,4,2,1,2,3,"DE",1,3,5,4,5,1,4,7,7,6,0,0,0,1,35,2,7,12,11,11,3,1,60
"270",1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,"IN",7,7,7,7,7,7,7,7,7,6,0,0,0,1,28,14,14,14,14,13,4,1,10
"271",3,4,3,1,3,2,1,3,3,2,3,3,1,2,1,3,3,2,1,1,2,"CA",6,3,4,3,6,2,6,1,5,2,0,0,0,1,27,8,9,5,8,8,3,1,60
"272",2,1,1,3,4,2,3,3,3,2,2,3,2,1,2,2,1,2,2,1,2,"PA",1,3,4,2,5,3,3,2,3,6,0,0,0,1,28,4,6,6,5,11,3,2,60
"273",2,1,3,1,3,1,1,1,1,4,1,1,2,1,1,4,2,1,1,1,3,"IN",6,1,2,7,6,3,1,1,7,6,0,0,0,1,24,9,2,3,14,12,3,3,10
"274",1,1,4,1,4,1,1,1,4,1,4,1,4,3,1,3,3,1,1,1,4,"CA",3,3,1,3,7,3,7,1,7,7,0,0,0,1,23,6,10,2,10,14,2,2,70
"275",1,4,4,1,3,1,1,1,1,4,1,1,4,1,1,4,4,1,1,1,4,"US",2,6,6,7,3,2,4,7,6,4,0,0,0,1,53,4,10,13,13,7,4,2,70
"276",1,3,3,2,3,1,2,2,2,2,1,2,3,3,1,3,2,2,3,2,4,"US",1,7,6,3,4,1,6,1,7,6,0,0,0,1,23,2,13,7,10,10,2,1,60
"277",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"IN",6,7,7,3,7,2,6,7,6,6,0,0,0,1,79,8,13,14,9,13,4,3,10
"278",2,3,1,2,3,2,1,1,2,1,2,2,2,3,2,2,1,2,2,2,1,"MY",4,2,0,2,5,3,4,7,3,4,0,0,0,1,22,7,6,7,5,9,2,3,10
"279",1,2,2,1,1,2,1,1,1,1,3,2,2,2,2,1,1,2,1,1,1,"IN",7,2,7,1,7,1,7,3,1,7,0,0,0,1,27,8,9,10,2,14,4,1,10
"280",1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,2,2,2,1,"US",6,7,6,3,6,3,6,6,6,5,0,0,0,1,32,9,13,12,9,11,3,3,10
"281",3,1,3,4,1,1,1,2,2,4,4,3,4,1,3,2,4,3,2,2,2,"DE",6,4,6,1,6,2,3,6,1,6,0,0,0,1,33,8,7,12,2,12,2,1,60
"282",4,1,3,4,4,2,4,4,1,4,4,3,4,1,2,4,4,1,4,1,4,"SA",1,0,0,7,0,0,0,7,1,0,0,0,0,1,24,1,0,7,8,0,3,3,20
"283",3,1,2,2,4,4,4,3,4,3,4,4,3,4,3,4,3,1,4,4,3,"PL",5,1,1,1,6,3,6,1,1,6,0,0,0,1,27,8,7,2,2,12,2,3,60
"284",1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,"US",2,7,1,5,3,3,4,4,7,4,0,0,0,1,40,5,11,5,12,7,4,3,10
"285",1,2,2,1,3,1,1,1,1,3,2,2,2,2,1,2,3,2,4,2,3,"SE",1,4,6,6,3,1,4,6,7,1,0,0,0,1,30,2,8,12,13,4,3,2,70
"286",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"US",1,7,4,7,7,3,5,6,7,4,0,0,0,1,22,4,12,10,14,11,2,3,70
"287",3,2,2,2,3,2,2,2,3,2,3,3,3,2,2,3,3,3,3,2,3,"ID",4,5,3,2,4,4,5,3,4,4,0,0,0,1,19,8,10,6,6,8,2,3,10
