"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"144",2,1,3,1,3,2,1,4,2,3,2,2,3,2,1,3,3,2,1,1,2,"US",4,4,6,3,5,3,5,6,3,5,0,0,0,1,20,7,9,12,6,10,2,1,60
"145",2,2,3,2,3,4,2,2,2,2,3,3,3,3,4,3,4,4,3,3,3,"US",5,1,6,1,6,2,6,2,3,4,0,0,0,2,22,7,7,8,4,10,2,2,60
"146",2,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,"CA",7,7,7,4,4,7,7,3,7,7,0,0,0,2,77,14,14,10,11,11,2,3,60
"147",1,1,2,1,2,2,2,1,2,1,3,2,3,3,2,3,3,2,2,2,2,"NZ",6,3,5,1,6,7,6,2,3,4,0,0,0,2,29,13,9,7,4,10,2,3,60
"148",3,3,2,1,3,2,1,2,2,2,3,2,4,3,2,4,2,4,1,2,2,"US",5,3,3,6,6,4,5,2,5,5,0,0,0,2,21,9,8,5,11,11,2,3,10
"149",1,1,2,1,3,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,"CZ",1,1,5,4,5,1,3,4,5,7,0,0,0,1,27,2,4,9,9,12,2,1,60
"150",2,3,3,1,2,3,1,4,4,4,1,4,4,2,4,4,4,2,1,2,4,"CL",3,2,3,1,7,5,5,7,2,7,0,0,0,1,31,8,7,10,3,14,4,2,70
"151",3,1,2,3,3,3,3,2,4,2,2,3,3,2,4,2,2,3,3,3,2,"US",4,4,3,2,3,4,5,5,2,4,0,0,0,2,19,8,9,8,4,7,2,2,60
"152",2,4,4,3,3,4,3,2,3,4,4,4,3,4,3,2,4,4,3,3,4,"US",4,5,5,2,4,1,7,3,2,4,0,0,0,2,24,5,12,8,4,8,2,2,10
"153",2,4,3,1,4,2,3,4,2,3,3,3,1,3,1,4,4,3,1,2,2,"US",3,2,3,2,2,1,6,1,1,3,0,0,0,2,29,4,8,4,3,5,2,3,60
"154",3,1,2,1,3,3,2,3,2,3,2,3,4,3,2,2,3,2,1,1,3,"CA",2,4,5,3,7,1,6,1,4,6,0,0,0,1,31,3,10,6,7,13,4,3,60
"155",4,3,3,1,4,4,1,4,1,4,2,4,4,4,2,4,2,3,1,2,4,"DE",7,1,3,2,7,7,7,2,2,5,0,0,0,2,28,14,8,5,4,12,4,3,60
"156",2,1,3,1,4,3,1,4,1,3,3,3,4,1,1,4,4,3,1,2,4,"IL",1,2,5,6,5,2,3,7,2,6,0,0,0,3,23,3,5,12,8,11,2,3,60
"157",3,3,2,4,2,2,2,4,4,2,3,3,2,2,4,3,2,3,4,3,1,"ID",5,6,6,1,4,4,5,3,1,4,0,0,0,2,22,9,11,9,2,8,3,3,10
"158",1,1,2,1,3,2,1,2,1,2,1,1,2,1,1,2,3,2,1,1,3,"IN",3,7,4,4,6,2,4,6,5,5,0,0,0,1,26,5,11,10,9,11,3,3,10
"159",3,2,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,"US",5,7,7,1,7,1,5,3,6,1,0,0,0,2,35,6,12,10,7,8,3,3,60
"160",2,4,4,1,3,3,1,2,1,4,3,3,3,3,2,3,4,3,1,1,4,"US",1,7,6,5,6,1,7,6,4,2,0,0,0,2,24,2,14,12,9,8,4,3,10
"161",2,2,1,2,1,1,2,3,1,1,2,1,2,1,1,2,1,2,1,2,1,"US",7,5,7,6,6,3,7,6,7,7,0,0,0,2,40,10,12,13,13,13,3,3,60
"162",2,2,4,1,4,3,2,3,1,3,3,2,4,2,3,3,3,3,1,2,4,"NONE",1,4,1,1,1,1,7,1,1,1,0,0,0,2,46,2,11,2,2,2,2,2,60
"163",2,1,4,3,4,4,1,2,4,4,4,4,4,4,4,4,4,3,4,1,4,"PK",5,3,7,1,7,3,5,1,7,3,0,0,0,2,22,8,8,8,8,10,4,3,10
"164",1,1,2,1,4,2,1,3,3,3,1,1,3,1,1,4,3,1,1,1,4,"US",2,2,6,7,7,2,2,3,7,3,0,0,0,1,20,4,4,9,14,10,4,1,60
"165",2,1,4,2,4,2,2,3,1,4,4,2,4,4,2,3,4,3,1,4,4,"CA",3,3,1,1,3,4,3,1,1,6,0,0,0,2,20,7,6,2,2,9,2,2,60
"166",4,2,4,2,2,1,2,4,3,4,3,4,4,2,3,2,3,1,1,2,2,"AU",6,6,6,3,7,3,7,3,3,7,0,0,0,2,22,9,13,9,6,14,3,3,10
"167",3,1,1,2,4,3,1,3,2,2,4,4,1,1,2,2,2,2,2,2,1,"US",2,7,3,2,5,1,7,3,2,6,0,0,0,1,19,3,14,6,4,11,2,2,60
"168",3,2,2,2,4,4,2,4,4,3,4,2,3,2,2,3,3,3,3,2,4,"CA",1,1,2,1,3,2,3,3,3,7,0,0,0,2,20,3,4,5,4,10,4,2,70
"169",2,1,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,"BR",3,3,4,2,3,1,4,7,1,1,0,0,0,2,19,4,7,11,3,4,3,3,60
"170",4,1,3,2,4,1,1,2,1,3,2,2,4,2,1,3,1,2,1,1,3,"NONE",4,3,6,5,7,5,6,7,4,7,0,0,0,1,39,9,9,13,9,14,2,3,60
"171",4,2,2,1,3,3,3,3,1,2,4,3,2,4,2,3,1,3,1,1,1,"US",2,1,7,2,7,1,1,7,4,6,0,0,0,1,46,3,2,14,6,13,3,3,60
"172",1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,"MY",6,3,6,4,4,4,6,3,5,4,0,0,0,2,19,10,9,9,9,8,2,1,10
"173",2,2,2,1,3,3,1,3,4,1,4,4,2,1,1,2,2,2,1,1,3,"RS",6,1,7,2,6,2,5,6,3,6,0,0,0,1,21,8,6,13,5,12,3,3,60
"174",3,3,4,1,4,3,2,3,2,2,2,2,3,4,2,3,2,4,1,1,2,"MY",4,3,2,2,4,3,3,3,2,4,0,0,0,2,21,7,6,5,4,8,2,1,10
"175",2,3,1,2,2,2,1,2,4,1,2,2,3,2,3,1,4,2,2,2,1,"US",6,7,7,1,5,2,7,3,3,6,0,0,0,1,19,8,14,10,4,11,2,1,60
"176",3,1,3,1,4,3,1,4,1,4,3,4,3,3,2,3,3,3,1,3,4,"US",2,1,7,1,6,3,5,6,1,7,0,0,0,2,38,5,6,13,2,13,3,2,60
"177",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,"US",2,1,5,0,5,3,5,7,6,5,0,0,0,1,43,5,6,12,6,10,4,3,60
"178",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,"CA",3,4,6,7,7,4,5,2,7,1,0,0,0,1,23,7,9,8,14,8,2,1,60
"179",2,2,3,1,4,2,1,3,3,1,2,2,1,1,2,3,2,1,1,3,4,"NP",4,5,6,4,7,2,6,3,4,2,0,0,0,2,24,6,11,9,8,9,4,3,10
"180",2,1,2,3,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,"SG",2,4,6,3,6,1,5,7,6,2,0,0,0,1,38,3,9,13,9,8,2,3,10
"181",2,2,1,1,2,3,2,3,3,1,3,2,2,2,2,1,1,1,3,4,1,"US",3,6,6,1,7,4,5,5,3,7,0,0,0,1,20,7,11,11,4,14,2,2,60
"182",2,1,2,1,3,3,1,3,2,2,1,3,2,2,2,2,2,3,1,2,1,"EC",5,1,4,6,6,1,4,2,5,7,0,0,0,1,20,6,5,6,11,13,2,3,70
"183",3,3,2,1,4,2,1,4,2,2,2,2,4,2,4,3,2,4,1,1,2,"CA",7,2,3,1,7,5,7,2,4,7,0,0,0,2,22,12,9,5,5,14,3,3,60
"184",1,1,2,1,3,1,1,1,1,4,2,1,2,4,1,2,2,2,1,1,4,"US",2,1,6,4,5,3,2,7,3,6,0,0,0,1,19,5,3,13,7,11,2,3,60
"185",1,1,3,1,2,1,1,1,1,3,1,2,2,2,2,2,1,1,1,1,2,"US",1,6,6,5,6,1,7,2,4,3,0,0,0,1,20,2,13,8,9,9,2,2,60
"186",2,1,3,1,4,2,1,2,4,4,2,3,2,1,2,2,4,2,2,3,3,"US",2,3,2,4,5,4,7,4,3,4,0,0,0,1,20,6,10,6,7,9,2,2,60
"187",3,2,3,3,3,2,4,3,3,2,3,3,2,2,1,2,2,3,2,2,2,"HK",6,7,5,3,3,7,6,4,2,3,0,0,0,2,23,13,13,9,5,6,3,2,10
"188",2,4,3,4,4,3,2,4,4,3,3,4,4,4,3,4,2,2,4,2,2,"FR",2,1,6,2,3,1,1,6,3,7,0,0,0,2,19,3,2,12,5,10,2,2,60
"189",2,2,1,1,3,2,2,1,1,1,1,3,1,1,2,1,1,1,2,1,1,"US",2,4,7,3,6,1,6,7,5,4,0,0,0,2,24,3,10,14,8,10,4,2,60
"190",4,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,4,4,4,3,4,"NZ",4,4,2,2,5,3,5,2,2,6,0,0,0,2,19,7,9,4,4,11,2,3,60
"191",2,1,1,1,3,1,1,2,1,1,2,1,1,2,1,3,1,2,1,1,1,"IE",1,3,6,3,5,1,6,3,5,6,0,0,0,2,31,2,9,9,8,11,3,1,60
"192",3,1,2,2,3,3,1,2,1,1,3,2,2,1,2,2,2,2,1,1,1,"US",5,4,2,3,5,6,6,3,1,7,0,0,0,2,26,11,10,5,4,12,2,3,60
"193",3,2,2,2,2,2,3,3,2,1,2,3,2,2,2,2,2,3,2,2,1,"US",3,5,6,5,3,1,5,5,3,4,0,0,0,2,28,4,10,11,8,7,3,3,60
"194",3,1,3,1,4,4,1,4,3,3,1,1,4,3,1,4,3,1,1,1,3,"US",2,6,5,2,7,4,6,2,2,1,0,0,0,2,19,6,12,7,4,8,2,3,70
"195",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"PH",3,7,7,5,7,5,1,7,7,7,0,0,0,2,21,8,8,14,12,14,4,1,10
"196",1,1,1,1,4,2,1,1,1,2,2,1,1,1,1,3,1,2,1,1,1,"US",3,6,1,3,5,6,6,3,1,4,0,0,0,2,22,9,12,4,4,9,2,1,70
"197",2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,3,1,1,1,"US",2,3,6,7,4,2,2,6,6,6,0,0,0,1,28,4,5,12,13,10,4,2,60
"198",2,2,1,1,3,2,2,2,2,1,1,3,1,2,3,2,2,1,3,2,2,"CZ",2,2,4,7,5,1,5,2,5,1,0,0,0,1,21,3,7,6,12,6,2,1,60
"199",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"GB",5,4,7,7,5,2,6,1,7,5,0,0,0,1,20,7,10,8,14,10,2,3,60
"200",4,1,1,1,4,4,2,2,1,4,3,3,2,2,4,1,3,2,1,1,2,"US",7,3,1,2,6,3,6,2,2,6,0,0,0,1,21,10,9,3,4,12,2,2,60
"201",2,1,2,1,4,2,1,3,3,3,3,2,2,2,2,2,2,2,1,1,2,"HR",6,1,1,2,7,4,6,2,3,7,0,0,0,1,20,10,7,3,5,14,2,3,60
"202",1,2,2,1,4,1,1,1,2,1,2,1,3,1,1,1,1,3,2,2,4,"GB",6,2,5,6,6,4,3,6,7,3,0,0,0,1,20,10,5,11,13,9,3,3,60
"203",1,3,1,4,1,1,1,1,2,1,1,1,2,2,1,2,4,1,1,1,4,"US",5,2,5,3,7,2,7,2,7,5,0,0,0,2,22,7,9,7,10,12,2,2,30
"204",1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"NZ",5,3,5,6,5,3,5,5,6,3,0,0,0,1,20,8,8,10,12,8,2,3,60
"205",2,4,3,2,2,3,2,3,3,2,2,2,3,2,2,2,4,3,4,2,2,"US",2,5,3,3,5,1,7,3,3,3,0,0,0,2,19,3,12,6,6,8,2,1,60
"206",2,1,4,1,2,4,1,4,2,3,4,1,4,3,2,4,2,2,1,1,3,"MX",3,3,5,1,7,4,7,5,1,4,0,0,0,1,19,7,10,10,2,11,3,1,70
"207",1,2,2,1,1,4,1,4,3,3,4,2,3,2,1,2,4,1,1,4,2,"US",5,1,4,1,4,1,5,1,6,6,0,0,0,2,27,6,6,5,7,10,2,3,60
"208",1,2,2,1,3,3,2,2,1,2,3,2,2,2,1,1,2,2,1,1,2,"RS",2,3,6,4,5,2,4,6,4,6,0,0,0,1,23,4,7,12,8,11,3,3,60
"209",2,2,1,3,3,2,2,1,3,1,4,2,2,2,1,1,2,2,2,2,1,"IN",7,3,5,6,5,2,7,3,4,5,0,0,0,2,22,9,10,8,10,10,4,3,70
"210",3,4,2,1,3,4,2,4,4,2,2,4,4,4,3,3,1,3,1,3,1,"SG",7,6,6,3,5,2,6,3,5,4,0,0,0,1,35,9,12,9,8,9,3,3,10
"211",3,3,2,3,4,2,3,3,2,2,3,2,3,3,3,2,3,3,2,2,3,"US",6,6,5,1,6,5,7,5,3,6,0,0,0,2,38,11,13,10,4,12,2,3,60
"212",4,1,1,1,1,4,3,4,1,1,3,4,2,3,1,1,1,4,4,1,1,"GB",5,3,6,2,7,3,7,4,1,7,0,0,0,1,32,8,10,10,3,14,4,3,60
"213",1,1,3,1,4,2,2,1,2,1,2,2,3,1,1,2,2,3,2,1,1,"US",2,6,4,7,7,3,3,2,4,4,0,0,0,2,25,5,9,6,11,11,3,1,60
"214",2,1,1,1,1,3,2,2,2,1,2,2,1,1,3,1,1,1,3,2,1,"US",2,3,2,1,5,1,7,2,3,5,0,0,0,2,19,3,10,4,4,10,1,2,60
"215",2,3,2,1,4,1,2,2,4,3,2,3,4,1,1,3,3,2,2,1,1,"AU",2,5,4,1,6,2,5,3,6,3,0,0,0,2,21,4,10,7,7,9,2,3,70
"216",2,1,1,1,2,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,1,"FR",2,6,7,5,5,2,4,6,5,6,0,0,0,1,34,4,10,13,10,11,4,1,60
"217",1,1,3,1,4,3,2,3,4,3,3,2,2,2,2,3,2,1,1,3,2,"US",2,5,2,2,4,1,7,2,3,4,0,0,0,2,19,3,12,4,5,8,2,3,70
"218",2,4,2,2,3,2,2,2,3,3,3,3,3,3,3,3,2,2,1,2,2,"CA",1,3,5,1,5,2,6,7,4,5,0,0,0,2,56,3,9,12,5,10,2,2,60
"219",2,1,2,1,3,2,1,1,1,1,3,1,2,2,1,3,2,2,2,1,1,"MY",5,3,5,5,5,2,6,6,6,6,0,0,0,2,24,7,9,11,11,11,3,2,10
"220",2,4,4,1,4,4,2,4,4,4,4,4,4,2,4,3,4,4,2,4,4,"DE",1,5,1,1,5,1,4,1,2,5,0,0,0,1,20,2,9,2,3,10,2,1,10
"221",1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,"FR",6,4,1,4,7,4,4,1,5,6,0,0,0,2,43,10,8,2,9,13,2,3,70
"222",2,3,2,1,3,1,4,2,3,1,2,3,2,1,1,1,1,1,1,2,1,"IN",5,5,6,4,6,3,4,3,5,4,0,0,0,2,23,8,9,9,9,10,4,3,10
"223",4,4,1,1,4,4,4,4,1,1,1,1,1,1,1,3,1,4,4,4,4,"CA",3,3,1,2,7,3,4,2,2,7,0,0,0,2,21,6,7,3,4,14,1,1,50
"224",1,1,3,1,4,2,3,1,1,4,3,1,3,3,2,4,3,3,1,4,3,"US",1,7,6,1,4,1,7,1,2,1,0,0,0,2,20,2,14,7,3,5,3,3,60
"225",1,1,2,1,3,4,2,1,2,2,4,2,2,4,1,2,2,4,2,1,1,"US",1,3,3,1,3,1,3,5,2,6,0,0,0,2,24,2,6,8,3,9,2,3,60
"226",2,4,1,2,4,2,3,2,3,2,3,2,3,1,1,2,4,2,1,3,3,"AU",4,3,4,2,1,3,4,6,3,1,0,0,0,1,19,7,7,10,5,2,2,2,60
"227",3,3,3,2,4,4,2,3,4,4,4,3,4,3,3,4,4,4,2,3,4,"GB",2,2,4,1,2,5,3,3,1,4,0,0,0,2,25,7,5,7,2,6,2,2,60
"228",2,3,1,1,2,3,2,2,3,1,3,3,3,3,3,2,1,3,4,2,1,"HU",2,3,5,1,2,1,6,4,3,5,0,0,0,2,23,3,9,9,4,7,3,3,60
"229",3,1,3,1,2,3,2,4,3,2,3,3,3,2,2,2,2,3,2,3,3,"US",1,5,7,3,2,1,1,5,3,5,0,0,0,1,38,2,6,12,6,7,2,1,70
"230",2,2,1,1,2,1,2,2,1,2,1,2,3,1,1,2,1,1,1,1,2,"AR",2,2,5,5,4,2,4,5,3,6,0,0,0,2,29,4,6,10,8,10,3,3,70
"231",2,1,1,2,2,2,1,4,2,1,2,3,1,2,2,2,2,2,3,2,1,"US",2,3,3,1,5,3,5,3,3,3,0,0,0,1,21,5,8,6,4,8,2,1,60
"232",3,4,3,3,4,2,2,4,4,4,4,3,4,4,2,4,4,4,3,3,4,"CA",2,3,3,2,7,2,6,2,1,7,0,0,0,1,26,4,9,5,3,14,2,2,60
"233",2,1,2,2,2,1,2,2,1,2,3,2,3,2,1,2,1,3,1,3,2,"CA",3,2,5,3,5,2,7,3,3,7,0,0,0,2,22,5,9,8,6,12,2,3,60
"234",3,2,2,1,3,2,2,4,2,3,4,2,3,2,2,2,2,1,1,2,2,"US",3,4,7,1,2,1,6,6,4,4,0,0,0,2,40,4,10,13,5,6,2,1,60
"235",1,1,1,1,3,2,1,1,2,3,2,3,3,2,1,1,4,2,1,2,3,"BG",1,5,5,3,5,1,6,3,2,2,0,0,0,1,21,2,11,8,5,7,2,2,60
"236",4,4,1,3,2,4,3,4,2,3,2,4,3,2,4,2,3,3,1,4,2,"US",7,4,3,1,6,6,7,7,2,7,0,0,0,2,23,13,11,10,3,13,3,2,60
"237",3,3,1,3,2,3,2,4,3,1,3,3,2,1,3,2,1,3,4,2,2,"PE",5,3,6,3,7,3,7,4,2,7,0,0,0,2,21,8,10,10,5,14,2,1,60
"238",4,1,2,2,4,3,3,4,4,3,3,4,3,3,3,3,2,3,4,3,3,"CA",1,5,5,3,6,2,5,3,3,4,0,0,0,1,23,3,10,8,6,10,2,3,60
"239",4,1,2,2,2,4,4,2,2,1,4,1,2,3,2,2,2,2,4,4,2,"GH",7,1,6,7,5,7,3,7,6,7,0,0,0,2,19,14,4,13,13,12,3,3,30
"240",2,2,4,3,4,3,2,2,3,4,4,2,4,4,2,4,4,3,1,2,4,"US",6,6,6,3,6,6,6,3,1,4,0,0,0,2,22,12,12,9,4,10,2,1,60
"241",2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,1,2,2,"US",5,6,4,3,7,2,6,3,5,6,0,0,0,1,44,7,12,7,8,13,3,3,30
"242",1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,"IN",5,5,6,3,5,5,3,6,5,5,0,0,0,2,33,10,8,12,8,10,4,3,10
"243",3,1,1,1,2,1,1,1,1,2,4,2,3,2,3,2,2,1,3,1,4,"US",7,2,6,5,7,5,7,2,7,7,0,0,0,2,25,12,9,8,12,14,3,1,10
"244",1,1,1,1,3,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,3,"US",5,7,2,6,6,2,3,1,4,7,0,0,0,3,20,7,10,3,10,13,2,3,60
"245",4,2,3,1,4,4,2,4,4,3,3,3,4,3,2,2,4,3,3,2,2,"RU",3,5,7,1,5,5,6,7,2,6,0,0,0,2,26,8,11,14,3,11,3,3,60
"246",3,2,2,1,2,2,1,2,3,4,3,1,3,3,4,2,3,3,1,1,3,"MY",7,3,6,4,7,6,6,2,1,7,0,0,0,2,29,13,9,8,5,14,3,2,10
"247",3,4,3,1,3,4,4,4,1,3,4,2,2,3,2,3,3,4,1,2,3,"GB",2,2,2,2,2,2,2,2,2,2,0,0,0,1,41,4,4,4,4,4,3,3,60
"248",3,4,3,2,4,2,4,4,4,4,3,3,3,2,2,3,3,2,2,1,2,"NZ",1,7,4,5,2,1,7,3,2,4,0,0,0,2,30,2,14,7,7,6,4,2,70
"249",4,1,3,1,4,4,2,4,3,4,4,3,4,2,1,4,4,3,1,3,4,"GB",5,3,5,1,5,2,5,1,1,7,0,0,0,2,39,7,8,6,2,12,2,3,60
"250",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",1,1,6,1,7,1,7,4,7,1,0,0,0,2,24,2,8,10,8,8,2,3,60
"251",4,4,3,2,4,4,4,4,3,2,2,4,4,4,4,4,3,4,3,3,2,"US",5,3,1,1,5,3,7,1,1,3,0,0,0,2,55,8,10,2,2,8,1,2,60
"252",2,1,3,3,3,1,2,2,4,2,2,2,2,3,3,3,3,1,3,3,2,"US",2,5,3,4,6,2,5,5,4,5,0,0,0,1,26,4,10,8,8,11,2,2,50
"253",2,1,2,2,3,3,1,2,4,2,3,3,2,1,2,2,2,3,3,2,3,"US",2,2,5,1,3,3,5,3,2,3,0,0,0,2,25,5,7,8,3,6,3,1,60
"254",1,3,2,1,4,1,2,1,4,2,2,1,3,2,1,1,1,2,1,1,4,"MX",5,2,3,6,3,3,6,1,4,3,0,0,0,1,22,8,8,4,10,6,3,3,70
"255",2,4,4,2,3,2,2,3,3,3,3,2,4,2,2,1,4,2,2,2,4,"US",1,2,5,3,2,1,3,3,1,5,0,0,0,2,37,2,5,8,4,7,3,3,60
"256",1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,"PK",4,5,3,5,5,3,5,2,5,6,0,0,0,1,33,7,10,5,10,11,3,1,10
"257",4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,"GB",5,4,4,2,5,2,5,6,2,6,0,0,0,2,20,7,9,10,4,11,3,1,60
"258",4,3,2,2,4,4,1,4,1,2,3,3,3,4,2,2,2,3,2,1,1,"GB",5,1,6,1,6,7,4,4,2,6,0,0,0,2,45,12,5,10,3,12,3,2,60
"259",2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,3,"US",7,1,7,7,7,1,7,2,6,7,0,0,0,1,22,8,8,9,13,14,2,3,60
"260",3,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,"US",7,1,7,6,7,7,6,7,6,7,0,0,0,1,41,14,7,14,12,14,3,2,70
"261",1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,"PH",7,6,6,6,6,4,7,7,7,6,0,0,0,2,21,11,13,13,13,12,3,3,10
"262",3,2,1,1,3,2,1,3,1,1,3,1,2,3,2,1,1,2,2,1,2,"US",2,4,5,2,6,2,4,4,3,7,0,0,0,2,36,4,8,9,5,13,3,1,60
"263",3,4,2,3,3,3,2,4,2,3,3,3,3,3,4,3,2,3,2,2,2,"US",6,2,1,2,4,2,5,1,1,3,0,0,0,2,35,8,7,2,3,7,1,3,60
"264",3,1,2,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,1,1,2,"NONE",5,3,6,3,4,3,5,7,4,3,0,0,0,1,32,8,8,13,7,7,4,3,60
"265",2,4,3,3,4,1,2,2,2,4,4,2,4,3,3,4,4,2,4,2,4,"US",1,3,3,1,7,1,6,1,5,5,0,0,0,2,24,2,9,4,6,12,3,3,60
"266",2,2,2,2,3,1,1,2,3,1,1,2,2,2,2,3,3,1,4,1,4,"US",3,3,4,6,4,4,4,2,5,4,0,0,0,1,29,7,7,6,11,8,3,2,60
"267",3,3,2,2,4,2,1,2,3,2,4,4,4,3,3,2,3,1,1,3,2,"CA",3,3,2,2,6,2,5,3,3,4,0,0,0,2,23,5,8,5,5,10,2,2,10
"268",3,1,1,1,2,3,1,3,3,2,3,3,2,2,3,2,3,2,3,1,1,"US",5,1,6,2,5,3,5,5,4,4,0,0,0,2,19,8,6,11,6,9,2,3,60
"269",4,3,4,4,4,4,2,4,3,2,4,4,3,2,4,2,2,2,2,3,2,"PH",6,2,3,1,6,7,5,3,1,7,0,0,0,2,23,13,7,6,2,13,3,3,10
"270",2,2,2,4,2,3,3,2,3,1,1,3,4,2,1,1,3,4,2,2,4,"NONE",6,7,7,3,5,3,5,6,5,2,0,0,0,2,34,9,12,13,8,7,2,3,10
"271",3,4,2,2,4,4,3,3,3,1,4,3,2,2,3,1,1,4,4,4,1,"US",4,1,6,1,3,5,1,4,1,3,0,0,0,2,21,9,2,10,2,6,3,1,60
"272",4,3,2,2,4,4,2,4,3,2,4,3,3,3,3,2,3,4,1,3,4,"US",1,2,5,1,5,1,6,3,2,5,0,0,0,2,20,2,8,8,3,10,2,1,60
"273",1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,3,"BR",7,3,7,6,6,6,7,3,5,7,0,0,0,1,30,13,10,10,11,13,3,3,60
"274",3,2,2,2,3,2,2,3,2,2,2,3,2,1,3,3,2,2,2,2,2,"US",2,3,4,3,7,3,6,4,3,6,0,0,0,2,43,5,9,8,6,13,3,3,60
"275",1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,"PH",4,4,6,5,7,1,6,5,6,6,0,0,0,2,20,5,10,11,11,13,3,3,10
"276",2,2,3,2,4,3,2,3,4,4,3,2,3,3,2,4,4,3,2,2,4,"AU",1,3,2,1,3,4,5,3,1,4,0,0,0,2,31,5,8,5,2,7,2,3,60
"277",4,2,3,1,4,3,2,4,3,2,4,3,2,4,2,3,3,3,3,2,2,"PK",2,2,1,1,1,1,5,1,1,1,0,0,0,1,21,3,7,2,2,2,2,3,70
"278",4,4,2,4,4,4,2,4,4,4,4,4,4,2,4,2,4,4,4,2,4,"US",5,2,3,2,3,2,3,3,3,5,0,0,0,2,21,7,5,6,5,8,3,1,10
"279",1,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,"US",7,2,7,1,1,7,1,7,1,1,0,0,0,2,30,14,3,14,2,2,4,3,10
"280",2,1,1,2,1,2,1,2,1,1,2,2,1,3,1,1,1,3,3,1,1,"CA",7,7,7,6,7,4,7,6,7,5,0,0,0,2,31,11,14,13,13,12,3,1,60
"281",2,1,2,1,2,2,1,3,1,2,2,2,2,2,1,2,2,1,1,2,2,"CA",4,3,5,3,3,1,6,2,4,3,0,0,0,1,65,5,9,7,7,6,2,1,60
"282",4,1,1,3,1,2,3,2,3,1,2,3,3,1,3,2,1,2,1,2,1,"US",3,7,7,3,6,2,6,7,5,7,0,0,0,2,19,5,13,14,8,13,4,2,60
"283",2,1,2,1,3,1,1,2,3,3,2,1,2,2,1,2,2,2,4,1,4,"US",3,3,4,4,7,1,6,5,5,3,0,0,0,1,31,4,9,9,9,10,3,3,70
"284",1,4,2,1,2,4,4,2,4,2,4,4,4,1,4,4,4,4,1,4,2,"US",3,5,2,2,5,1,5,4,3,3,0,0,0,2,35,4,10,6,5,8,3,3,30
"285",2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,"US",6,4,7,6,5,2,7,4,5,7,0,0,0,2,23,8,11,11,11,12,2,2,70
"286",2,2,2,2,3,3,1,2,3,1,2,2,3,2,3,2,2,2,3,2,1,"LK",6,3,7,1,6,2,7,3,6,6,0,0,0,2,26,8,10,10,7,12,4,2,10
"287",3,3,2,1,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,3,"MY",3,5,6,2,6,1,7,7,2,4,0,0,0,1,24,4,12,13,4,10,3,3,10
"288",2,3,2,2,3,4,1,2,3,2,4,3,4,3,4,2,3,3,2,2,3,"DE",3,2,1,1,5,3,6,1,1,5,0,0,0,2,21,6,8,2,2,10,4,1,10
