"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"144",4,4,1,3,2,4,3,4,2,3,2,4,3,2,4,2,3,3,1,4,2,"US",7,4,3,1,6,6,7,7,2,7,0,0,0,2,23,13,11,10,3,13,3,2,60
"145",3,3,1,3,2,3,2,4,3,1,3,3,2,1,3,2,1,3,4,2,2,"PE",5,3,6,3,7,3,7,4,2,7,0,0,0,2,21,8,10,10,5,14,2,1,60
"146",4,1,2,2,2,4,4,2,2,1,4,1,2,3,2,2,2,2,4,4,2,"GH",7,1,6,7,5,7,3,7,6,7,0,0,0,2,19,14,4,13,13,12,3,3,30
"147",2,2,4,3,4,3,2,2,3,4,4,2,4,4,2,4,4,3,1,2,4,"US",6,6,6,3,6,6,6,3,1,4,0,0,0,2,22,12,12,9,4,10,2,1,60
"148",1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,"IN",5,5,6,3,5,5,3,6,5,5,0,0,0,2,33,10,8,12,8,10,4,3,10
"149",3,1,1,1,2,1,1,1,1,2,4,2,3,2,3,2,2,1,3,1,4,"US",7,2,6,5,7,5,7,2,7,7,0,0,0,2,25,12,9,8,12,14,3,1,10
"150",4,2,3,1,4,4,2,4,4,3,3,3,4,3,2,2,4,3,3,2,2,"RU",3,5,7,1,5,5,6,7,2,6,0,0,0,2,26,8,11,14,3,11,3,3,60
"151",3,2,2,1,2,2,1,2,3,4,3,1,3,3,4,2,3,3,1,1,3,"MY",7,3,6,4,7,6,6,2,1,7,0,0,0,2,29,13,9,8,5,14,3,2,10
"152",3,4,3,2,4,2,4,4,4,4,3,3,3,2,2,3,3,2,2,1,2,"NZ",1,7,4,5,2,1,7,3,2,4,0,0,0,2,30,2,14,7,7,6,4,2,70
"153",4,1,3,1,4,4,2,4,3,4,4,3,4,2,1,4,4,3,1,3,4,"GB",5,3,5,1,5,2,5,1,1,7,0,0,0,2,39,7,8,6,2,12,2,3,60
"154",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",1,1,6,1,7,1,7,4,7,1,0,0,0,2,24,2,8,10,8,8,2,3,60
"155",4,4,3,2,4,4,4,4,3,2,2,4,4,4,4,4,3,4,3,3,2,"US",5,3,1,1,5,3,7,1,1,3,0,0,0,2,55,8,10,2,2,8,1,2,60
"156",2,1,2,2,3,3,1,2,4,2,3,3,2,1,2,2,2,3,3,2,3,"US",2,2,5,1,3,3,5,3,2,3,0,0,0,2,25,5,7,8,3,6,3,1,60
"157",2,4,4,2,3,2,2,3,3,3,3,2,4,2,2,1,4,2,2,2,4,"US",1,2,5,3,2,1,3,3,1,5,0,0,0,2,37,2,5,8,4,7,3,3,60
"158",4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,"GB",5,4,4,2,5,2,5,6,2,6,0,0,0,2,20,7,9,10,4,11,3,1,60
"159",4,3,2,2,4,4,1,4,1,2,3,3,3,4,2,2,2,3,2,1,1,"GB",5,1,6,1,6,7,4,4,2,6,0,0,0,2,45,12,5,10,3,12,3,2,60
"160",1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,"PH",7,6,6,6,6,4,7,7,7,6,0,0,0,2,21,11,13,13,13,12,3,3,10
"161",3,2,1,1,3,2,1,3,1,1,3,1,2,3,2,1,1,2,2,1,2,"US",2,4,5,2,6,2,4,4,3,7,0,0,0,2,36,4,8,9,5,13,3,1,60
"162",3,4,2,3,3,3,2,4,2,3,3,3,3,3,4,3,2,3,2,2,2,"US",6,2,1,2,4,2,5,1,1,3,0,0,0,2,35,8,7,2,3,7,1,3,60
"163",2,4,3,3,4,1,2,2,2,4,4,2,4,3,3,4,4,2,4,2,4,"US",1,3,3,1,7,1,6,1,5,5,0,0,0,2,24,2,9,4,6,12,3,3,60
"164",3,3,2,2,4,2,1,2,3,2,4,4,4,3,3,2,3,1,1,3,2,"CA",3,3,2,2,6,2,5,3,3,4,0,0,0,2,23,5,8,5,5,10,2,2,10
"165",3,1,1,1,2,3,1,3,3,2,3,3,2,2,3,2,3,2,3,1,1,"US",5,1,6,2,5,3,5,5,4,4,0,0,0,2,19,8,6,11,6,9,2,3,60
"166",4,3,4,4,4,4,2,4,3,2,4,4,3,2,4,2,2,2,2,3,2,"PH",6,2,3,1,6,7,5,3,1,7,0,0,0,2,23,13,7,6,2,13,3,3,10
"167",2,2,2,4,2,3,3,2,3,1,1,3,4,2,1,1,3,4,2,2,4,"NONE",6,7,7,3,5,3,5,6,5,2,0,0,0,2,34,9,12,13,8,7,2,3,10
"168",3,4,2,2,4,4,3,3,3,1,4,3,2,2,3,1,1,4,4,4,1,"US",4,1,6,1,3,5,1,4,1,3,0,0,0,2,21,9,2,10,2,6,3,1,60
"169",4,3,2,2,4,4,2,4,3,2,4,3,3,3,3,2,3,4,1,3,4,"US",1,2,5,1,5,1,6,3,2,5,0,0,0,2,20,2,8,8,3,10,2,1,60
"170",3,2,2,2,3,2,2,3,2,2,2,3,2,1,3,3,2,2,2,2,2,"US",2,3,4,3,7,3,6,4,3,6,0,0,0,2,43,5,9,8,6,13,3,3,60
"171",1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,"PH",4,4,6,5,7,1,6,5,6,6,0,0,0,2,20,5,10,11,11,13,3,3,10
"172",2,2,3,2,4,3,2,3,4,4,3,2,3,3,2,4,4,3,2,2,4,"AU",1,3,2,1,3,4,5,3,1,4,0,0,0,2,31,5,8,5,2,7,2,3,60
"173",4,4,2,4,4,4,2,4,4,4,4,4,4,2,4,2,4,4,4,2,4,"US",5,2,3,2,3,2,3,3,3,5,0,0,0,2,21,7,5,6,5,8,3,1,10
"174",1,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,"US",7,2,7,1,1,7,1,7,1,1,0,0,0,2,30,14,3,14,2,2,4,3,10
"175",2,1,1,2,1,2,1,2,1,1,2,2,1,3,1,1,1,3,3,1,1,"CA",7,7,7,6,7,4,7,6,7,5,0,0,0,2,31,11,14,13,13,12,3,1,60
"176",4,1,1,3,1,2,3,2,3,1,2,3,3,1,3,2,1,2,1,2,1,"US",3,7,7,3,6,2,6,7,5,7,0,0,0,2,19,5,13,14,8,13,4,2,60
"177",1,4,2,1,2,4,4,2,4,2,4,4,4,1,4,4,4,4,1,4,2,"US",3,5,2,2,5,1,5,4,3,3,0,0,0,2,35,4,10,6,5,8,3,3,30
"178",2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,"US",6,4,7,6,5,2,7,4,5,7,0,0,0,2,23,8,11,11,11,12,2,2,70
"179",2,2,2,2,3,3,1,2,3,1,2,2,3,2,3,2,2,2,3,2,1,"LK",6,3,7,1,6,2,7,3,6,6,0,0,0,2,26,8,10,10,7,12,4,2,10
"180",2,3,2,2,3,4,1,2,3,2,4,3,4,3,4,2,3,3,2,2,3,"DE",3,2,1,1,5,3,6,1,1,5,0,0,0,2,21,6,8,2,2,10,4,1,10
"181",4,1,3,4,2,4,3,4,4,2,4,2,4,2,3,4,4,4,4,2,4,"ZA",4,2,3,1,5,4,7,6,1,7,0,0,0,2,20,8,9,9,2,12,3,3,10
"182",4,2,3,3,4,4,3,4,4,2,4,3,4,4,4,3,4,4,4,3,3,"US",5,4,5,1,4,2,7,3,1,7,0,0,0,2,21,7,11,8,2,11,2,1,60
"183",4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,"IN",3,1,1,1,3,2,5,2,5,3,0,0,0,2,24,5,6,3,6,6,4,3,10
"184",2,1,4,3,4,4,2,4,4,4,3,3,4,3,3,4,3,4,3,3,4,"GB",6,1,5,1,6,6,5,5,1,6,0,0,0,2,20,12,6,10,2,12,2,3,60
"185",1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,"NZ",2,5,5,6,4,3,3,3,6,5,0,0,0,2,19,5,8,8,12,9,2,3,10
"186",2,1,3,1,1,3,2,3,3,2,3,3,2,2,1,1,1,1,1,3,1,"US",5,2,7,2,5,3,6,6,6,6,0,0,0,2,24,8,8,13,8,11,3,3,30
"187",2,2,3,1,4,4,1,2,2,4,4,1,4,1,2,2,4,4,2,1,4,"US",1,2,7,1,5,2,4,6,3,4,0,0,0,2,21,3,6,13,4,9,3,3,60
"188",3,2,4,1,3,3,2,3,2,4,3,2,3,2,1,4,3,2,2,1,3,"GB",4,3,5,3,6,3,1,3,3,7,0,0,0,2,28,7,4,8,6,13,4,1,70
"189",2,1,1,1,3,2,1,1,2,3,1,2,2,2,2,2,3,2,1,1,1,"PH",7,4,5,4,6,6,7,4,4,6,0,0,0,2,20,13,11,9,8,12,3,3,10
"190",3,2,2,2,3,2,2,3,1,3,3,1,3,1,2,2,3,1,3,2,2,"US",6,2,6,3,7,7,5,7,4,7,0,0,0,2,34,13,7,13,7,14,3,2,60
"191",4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",2,7,7,1,3,1,7,2,1,7,0,0,0,2,19,3,14,9,2,10,2,1,70
"192",4,1,4,2,3,4,2,4,4,4,4,4,3,4,4,2,4,4,1,4,4,"US",7,1,5,1,7,7,7,1,2,2,0,0,0,2,21,14,8,6,3,9,4,2,10
"193",1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,"US",6,7,3,7,6,5,7,7,7,4,0,0,0,2,29,11,14,10,14,10,4,3,10
"194",3,4,4,1,3,4,1,4,1,2,4,4,4,4,4,4,1,4,1,2,2,"US",2,1,6,1,4,2,7,3,3,3,0,0,0,2,23,4,8,9,4,7,3,3,60
"195",3,4,2,3,4,2,4,2,4,2,2,2,2,2,3,4,2,1,2,4,2,"US",1,3,4,1,5,3,3,1,2,6,0,0,0,2,23,4,6,5,3,11,2,1,60
"196",1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,3,1,2,1,1,"US",6,3,7,2,7,4,7,3,6,5,0,0,0,2,34,10,10,10,8,12,4,1,60
"197",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",1,1,1,1,1,1,1,1,1,1,0,0,0,2,20,2,2,2,2,2,2,2,70
"198",4,3,4,3,4,3,4,4,4,4,3,3,4,3,3,4,4,4,3,3,4,"MY",4,3,3,3,3,2,5,1,2,5,0,0,0,2,20,6,8,4,5,8,2,3,70
"199",3,2,4,1,4,2,2,4,3,4,4,4,4,4,2,4,4,3,2,4,4,"ID",1,4,3,2,5,1,6,2,4,4,0,0,0,2,25,2,10,5,6,9,3,2,10
"200",1,1,2,2,2,1,1,2,3,2,2,3,2,1,3,1,1,1,2,1,1,"US",5,4,7,3,5,4,3,7,3,7,0,0,0,2,25,9,7,14,6,12,2,3,60
"201",2,3,1,1,3,1,1,1,1,2,2,4,2,2,1,2,2,1,2,1,2,"US",3,3,5,5,6,2,5,3,5,6,0,0,0,2,21,5,8,8,10,12,2,2,60
"202",2,3,2,1,4,3,2,3,2,3,4,2,3,4,2,1,4,3,3,2,4,"US",3,3,4,3,4,1,3,5,2,5,0,0,0,2,19,4,6,9,5,9,3,3,70
"203",4,1,3,1,2,1,1,4,3,4,3,2,3,2,3,3,4,2,1,1,4,"HK",4,6,7,2,4,4,7,7,3,4,0,0,0,2,37,8,13,14,5,8,3,3,10
"204",3,2,2,1,3,2,2,4,2,2,2,2,2,2,2,1,2,2,2,1,1,"US",6,5,5,3,6,5,7,2,2,7,0,0,0,2,58,11,12,7,5,13,3,3,60
"205",2,3,2,1,4,3,2,3,4,4,4,1,1,4,3,2,2,3,3,4,3,"US",5,5,4,1,5,1,5,1,4,5,0,0,0,2,19,6,10,5,5,10,4,2,60
"206",1,4,4,1,4,4,1,2,3,3,1,1,4,4,2,4,4,1,2,1,4,"GB",4,4,4,4,4,4,4,4,4,4,0,0,0,2,65,8,8,8,8,8,1,3,60
"207",3,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,"CA",6,7,7,7,7,2,7,3,6,5,0,0,0,2,27,8,14,10,13,12,3,2,60
"208",1,2,2,2,4,3,2,2,1,1,3,2,2,1,2,1,2,1,3,1,2,"US",2,3,3,2,3,1,5,2,4,5,0,0,0,2,25,3,8,5,6,8,3,3,60
"209",2,4,2,1,2,2,2,1,3,3,2,2,4,1,1,2,3,2,2,2,4,"US",2,3,2,3,6,3,6,3,3,7,0,0,0,2,35,5,9,5,6,13,2,1,60
"210",1,2,3,3,4,4,3,3,4,3,3,4,4,3,4,3,3,3,2,4,4,"US",5,4,3,2,5,2,4,3,2,4,0,0,0,2,24,7,8,6,4,9,2,3,60
"211",2,3,2,2,3,3,3,4,3,4,3,3,4,3,3,3,4,2,2,3,4,"NL",2,6,2,2,6,3,6,3,2,2,0,0,0,2,20,5,12,5,4,8,2,3,60
"212",2,1,2,4,3,3,3,3,4,2,3,4,3,1,3,4,4,3,4,3,4,"ID",4,6,2,1,6,1,5,2,3,5,0,0,0,2,35,5,11,4,4,11,2,3,10
"213",1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"NG",5,3,6,5,5,3,7,6,6,3,0,0,0,2,32,8,10,12,11,8,4,3,30
"214",2,1,1,2,1,1,1,2,2,1,1,2,2,3,1,1,1,1,3,2,1,"US",5,1,7,1,3,1,7,3,4,1,0,0,0,2,27,6,8,10,5,4,3,1,70
"215",1,2,2,2,3,3,2,1,3,4,2,2,2,4,3,2,4,4,1,2,3,"US",3,4,3,2,5,4,6,4,2,6,0,0,0,2,20,7,10,7,4,11,2,1,60
"216",1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,1,2,1,1,1,"US",3,2,7,3,7,3,5,3,4,6,0,0,0,2,36,6,7,10,7,13,3,3,70
"217",4,2,2,1,3,3,1,4,2,4,4,2,2,2,1,4,3,2,1,1,3,"US",5,2,6,4,6,2,6,7,4,2,0,0,0,2,26,7,8,13,8,8,3,1,60
"218",2,2,3,2,2,2,1,3,4,4,2,2,4,2,2,4,4,1,3,2,4,"IT",1,5,5,1,5,1,6,6,1,4,0,0,0,2,19,2,11,11,2,9,2,3,60
"219",3,3,1,1,2,2,1,3,1,1,1,1,1,3,1,1,1,3,1,1,2,"BR",7,2,7,3,6,5,4,7,3,7,0,0,0,2,65,12,6,14,6,13,3,3,60
"220",2,2,1,2,2,2,2,3,2,1,2,3,1,2,2,3,2,2,4,2,1,"US",2,6,6,2,7,5,5,6,5,5,0,0,0,2,23,7,11,12,7,12,3,3,70
"221",2,2,1,2,1,4,2,2,2,1,2,2,1,4,3,1,1,2,3,2,1,"US",7,3,6,2,7,6,7,7,2,7,0,0,0,2,25,13,10,13,4,14,4,3,60
"222",1,1,2,1,2,3,3,2,3,1,2,2,2,1,2,1,2,2,2,2,1,"PL",2,3,3,2,3,3,5,3,5,3,0,0,0,2,20,5,8,6,7,6,3,3,60
"223",4,1,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,"US",2,1,1,1,5,4,5,1,1,5,0,0,0,2,25,6,6,2,2,10,2,3,60
"224",4,3,2,4,3,4,4,4,4,2,4,4,2,1,4,2,3,4,4,4,1,"US",1,7,4,1,4,2,5,1,1,2,0,0,0,2,26,3,12,5,2,6,2,3,60
"225",3,3,2,3,2,3,1,2,2,1,3,3,1,2,2,3,1,2,1,2,2,"NL",1,4,5,2,2,1,5,6,4,6,0,0,0,2,20,2,9,11,6,8,2,2,60
"226",4,2,4,3,4,4,2,4,3,3,4,2,4,4,4,4,3,4,4,1,2,"US",1,4,5,1,5,2,4,6,2,7,0,0,0,2,38,3,8,11,3,12,3,3,60
"227",3,1,2,1,3,3,1,2,3,3,3,1,3,3,1,3,3,1,1,3,4,"US",2,4,6,1,2,1,5,4,1,3,0,0,0,2,28,3,9,10,2,5,2,3,60
"228",1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,"US",4,3,4,3,7,3,7,3,4,4,0,0,0,2,36,7,10,7,7,11,2,3,70
"229",1,1,2,1,2,2,1,2,2,1,1,1,2,3,1,1,1,1,1,2,1,"IN",6,6,5,6,5,7,7,1,4,6,0,0,0,2,24,13,13,6,10,11,4,1,10
"230",4,1,3,1,4,4,2,4,3,2,3,4,4,3,4,3,4,3,2,3,4,"PL",3,2,5,1,6,2,5,5,2,2,0,0,0,2,24,5,7,10,3,8,2,2,60
"231",4,1,1,2,4,2,2,4,1,1,2,4,4,1,3,1,1,2,4,2,4,"US",3,3,1,2,7,2,7,1,4,7,0,0,0,2,23,5,10,2,6,14,2,2,60
"232",2,1,2,3,4,2,2,1,2,2,2,1,4,1,2,3,4,2,1,2,2,"ID",6,5,1,7,6,6,6,1,3,7,0,0,0,2,19,12,11,2,10,13,2,2,10
"233",1,1,4,1,4,1,1,1,2,4,2,1,4,1,1,4,4,1,1,1,4,"GB",1,2,6,7,5,1,6,6,7,4,0,0,0,2,24,2,8,12,14,9,4,1,60
"234",2,1,1,2,4,2,4,3,2,3,2,3,4,2,3,2,4,4,2,1,4,"BG",5,3,5,1,3,2,7,3,1,6,0,0,0,2,22,7,10,8,2,9,3,3,60
"235",1,1,1,1,1,1,1,1,4,1,2,1,1,4,2,1,3,1,1,1,2,"NONE",5,7,4,7,7,2,7,5,7,6,0,0,0,2,19,7,14,9,14,13,2,1,10
"236",3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,4,3,4,4,3,"CA",3,3,4,1,5,3,5,2,3,4,0,0,0,2,32,6,8,6,4,9,1,3,60
"237",3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,"US",1,7,1,1,1,1,1,1,1,1,0,0,0,2,29,2,8,2,2,2,3,3,60
"238",2,1,2,1,3,3,1,3,4,2,3,2,3,3,1,2,1,3,3,3,1,"US",6,3,7,2,5,3,6,6,6,3,0,0,0,2,46,9,9,13,8,8,2,2,60
"239",4,1,3,3,4,3,2,3,2,3,3,3,3,2,2,4,4,3,2,3,4,"US",5,7,6,2,5,2,7,6,2,3,0,0,0,2,40,7,14,12,4,8,3,1,60
"240",2,4,1,3,2,3,1,2,4,2,3,3,3,4,3,4,3,4,4,3,3,"NONE",4,4,4,2,3,3,6,1,7,2,0,0,0,2,19,7,10,5,9,5,2,2,10
"241",3,1,2,1,3,1,1,2,2,2,2,2,2,2,1,2,1,3,1,1,2,"AU",6,1,7,2,6,6,6,3,2,5,0,0,0,2,22,12,7,10,4,11,3,1,60
"242",3,2,3,4,3,4,3,4,4,4,4,3,4,3,4,4,4,3,4,3,4,"US",1,3,4,1,1,1,4,3,1,3,0,0,0,2,32,2,7,7,2,4,2,1,60
"243",3,1,1,4,3,3,2,3,4,4,4,4,4,2,4,2,4,2,1,4,2,"HU",2,1,2,1,3,1,6,5,1,4,0,0,0,2,24,3,7,7,2,7,3,2,60
"244",2,4,2,2,4,2,1,2,2,3,2,2,4,2,1,2,4,3,1,3,4,"MY",1,6,7,2,5,1,5,6,7,5,0,0,0,2,20,2,11,13,9,10,3,2,10
"245",3,1,3,1,3,2,1,3,1,3,4,2,1,1,1,2,4,3,1,1,4,"MY",3,1,7,2,4,7,7,4,4,1,0,0,0,2,21,10,8,11,6,5,2,2,10
"246",1,3,2,2,2,1,1,4,4,3,2,1,4,1,1,2,3,2,2,2,4,"US",1,2,3,3,6,2,2,3,5,4,0,0,0,2,27,3,4,6,8,10,2,1,60
"247",3,1,4,1,4,2,1,2,3,3,2,2,4,4,4,3,3,1,1,3,3,"MY",4,6,6,1,3,3,6,2,2,5,0,0,0,2,21,7,12,8,3,8,3,3,10
"248",3,3,2,1,3,2,2,2,3,3,2,2,3,2,2,2,3,3,2,2,3,"US",4,4,5,1,1,1,3,4,1,2,0,0,0,2,28,5,7,9,2,3,2,2,60
"249",2,1,1,2,3,3,1,3,4,1,2,4,1,2,3,1,1,3,1,1,2,"US",7,6,7,1,3,5,5,5,3,6,0,0,0,2,20,12,11,12,4,9,2,2,60
"250",2,1,2,1,2,1,2,1,4,3,1,3,3,2,3,3,3,1,1,1,1,"MY",2,3,3,5,4,1,4,3,5,6,0,0,0,2,20,3,7,6,10,10,2,3,10
"251",2,2,4,4,4,2,4,3,4,4,4,4,4,3,3,4,4,2,4,4,4,"US",1,5,1,1,4,2,5,1,1,4,0,0,0,2,20,3,10,2,2,8,2,3,60
"252",4,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,"LK",1,4,4,1,1,5,2,1,1,2,0,0,0,2,28,6,6,5,2,3,3,3,10
"253",2,1,4,2,3,4,1,4,4,2,4,2,4,3,2,3,4,1,1,2,4,"IN",6,1,6,1,3,1,6,3,3,4,0,0,0,2,27,7,7,9,4,7,4,3,70
"254",3,1,1,1,2,2,1,4,1,1,1,4,3,1,3,1,2,1,2,2,1,"US",5,6,7,1,5,2,7,7,2,7,0,0,0,2,31,7,13,14,3,12,3,2,60
"255",1,1,2,2,1,2,1,2,2,1,3,3,2,1,3,3,1,1,1,1,1,"IN",6,7,7,6,7,2,6,3,6,4,0,0,0,2,19,8,13,10,12,11,2,3,10
"256",2,4,2,3,2,3,1,2,2,2,2,2,2,3,2,2,2,3,3,2,3,"MY",5,2,5,3,4,2,6,4,4,6,0,0,0,2,30,7,8,9,7,10,2,3,70
"257",2,2,1,2,2,3,1,2,2,1,2,1,2,3,2,2,2,2,2,2,3,"MY",0,0,7,0,0,0,0,0,0,0,0,0,0,2,37,0,0,7,0,0,4,1,10
"258",4,3,3,1,4,4,1,2,1,2,3,1,4,2,2,3,3,2,3,1,4,"NONE",5,2,3,2,3,5,2,5,1,5,0,0,0,2,30,10,4,8,3,8,4,2,10
"259",2,2,2,2,3,3,1,3,4,4,2,3,3,3,3,3,4,3,2,3,3,"US",5,3,6,2,5,2,6,2,3,4,0,0,0,2,23,7,9,8,5,9,3,1,10
"260",3,1,4,1,4,3,2,4,4,4,4,3,4,4,4,4,4,4,3,4,4,"MY",1,6,4,1,2,2,6,1,2,4,0,0,0,2,21,3,12,5,3,6,3,3,10
"261",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"US",1,1,5,1,1,1,7,7,1,7,0,0,0,2,19,2,8,12,2,8,2,1,60
"262",1,1,3,2,3,4,1,4,4,3,2,2,3,3,3,3,3,4,1,4,3,"GB",1,3,3,1,1,3,3,3,1,3,0,0,0,2,23,4,6,6,2,4,2,3,60
"263",1,1,3,4,4,2,4,1,3,4,4,2,4,3,3,4,4,4,4,4,4,"PH",6,7,2,2,7,7,5,1,3,1,0,0,0,2,20,13,12,3,5,8,2,1,10
"264",2,2,1,1,1,2,2,2,2,1,2,2,2,3,2,1,1,1,1,2,1,"IN",6,7,7,3,6,5,6,4,4,5,0,0,0,2,25,11,13,11,7,11,4,1,10
"265",3,1,2,1,3,3,1,3,1,4,1,1,3,3,1,3,3,4,1,3,4,"PH",7,2,6,6,7,7,5,2,4,2,0,0,0,2,20,14,7,8,10,9,3,1,70
"266",3,3,2,2,3,4,2,4,3,4,4,2,3,2,3,2,3,4,3,4,2,"US",2,3,5,1,5,5,3,5,2,3,0,0,0,2,19,7,6,10,3,8,2,1,60
"267",1,2,1,1,3,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,1,"MY",4,5,3,4,5,3,5,2,3,3,0,0,0,2,36,7,10,5,7,8,3,2,70
"268",1,1,1,1,4,3,1,2,1,1,2,4,3,1,1,1,2,1,1,3,2,"DE",5,7,1,3,5,3,7,1,3,1,0,0,0,2,22,8,14,2,6,6,3,1,60
"269",1,1,2,1,3,1,1,1,1,2,2,1,3,1,1,2,2,1,1,1,2,"US",6,6,5,4,6,2,7,6,6,6,0,0,0,2,22,8,13,11,10,12,3,2,10
"270",1,4,3,3,4,2,3,3,3,2,2,4,4,1,3,3,3,2,4,4,3,"PL",1,3,2,1,4,2,3,2,2,4,0,0,0,2,29,3,6,4,3,8,2,3,60
"271",1,1,2,1,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,"US",5,3,7,3,6,7,7,7,1,5,0,0,0,2,46,12,10,14,4,11,4,1,70
"272",4,1,2,1,1,4,4,4,4,1,4,3,3,1,3,1,1,1,4,4,1,"US",1,7,7,1,7,3,6,7,4,7,0,0,0,2,32,4,13,14,5,14,2,3,60
"273",3,2,2,2,3,1,2,3,1,2,2,3,2,1,1,2,2,2,2,2,2,"CA",2,3,6,3,6,3,6,6,4,5,0,0,0,2,30,5,9,12,7,11,3,1,60
"274",3,2,2,3,2,1,2,3,3,4,2,2,4,2,3,2,3,2,2,4,2,"CA",2,4,7,5,6,2,7,3,5,4,0,0,0,2,29,4,11,10,10,10,2,3,60
"275",3,4,1,1,4,3,1,2,2,3,3,4,4,2,2,1,3,2,3,3,1,"US",2,3,3,1,5,1,6,6,2,4,0,0,0,2,20,3,9,9,3,9,2,2,70
"276",2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"US",2,7,6,7,7,4,7,6,7,7,0,0,0,2,51,6,14,12,14,14,3,3,60
"277",2,4,4,3,4,4,2,4,2,4,4,2,4,3,2,4,4,4,2,1,4,"US",1,4,5,1,6,2,6,1,5,5,0,0,0,2,29,3,10,6,6,11,2,3,30
"278",2,1,2,1,4,2,1,3,1,3,3,3,2,1,1,2,2,3,1,2,2,"US",2,6,6,3,4,3,2,7,4,6,0,0,0,2,23,5,8,13,7,10,3,1,60
"279",3,2,3,2,4,4,2,3,4,4,3,3,3,4,3,3,3,3,3,2,3,"MX",4,2,4,1,7,1,1,1,2,6,0,0,0,2,22,5,3,5,3,13,2,3,70
"280",1,1,2,1,2,1,3,2,2,1,1,3,2,1,2,1,1,1,2,1,2,"US",2,7,7,2,7,1,7,7,5,7,0,0,0,2,20,3,14,14,7,14,4,3,60
"281",3,3,3,3,4,3,2,4,3,3,4,3,3,4,3,4,3,2,3,2,2,"US",6,1,5,2,7,4,7,2,3,5,0,0,0,2,47,10,8,7,5,12,2,2,60
"282",2,1,2,1,2,2,2,3,3,2,4,2,3,4,2,2,2,3,1,2,2,"GB",1,4,2,5,2,7,2,2,2,4,0,0,0,2,35,8,6,4,7,6,2,3,60
"283",1,2,2,1,2,3,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,"US",6,2,3,1,4,7,5,4,2,4,0,0,0,2,36,13,7,7,3,8,2,3,60
"284",3,1,1,3,4,3,1,4,1,3,2,3,3,2,3,1,4,1,2,4,2,"CA",4,5,1,3,6,3,3,1,1,3,0,0,0,2,19,7,8,2,4,9,2,3,10
"285",3,2,1,1,2,1,1,3,2,1,2,4,3,4,2,2,1,4,3,2,3,"SA",5,3,7,3,6,2,7,7,3,7,0,0,0,2,49,7,10,14,6,13,3,3,20
"286",2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,"US",5,6,7,7,6,3,6,7,6,5,0,0,0,2,55,8,12,14,13,11,2,2,60
"287",4,2,1,4,3,4,1,3,4,2,4,4,4,1,4,2,2,3,2,4,2,"SV",1,4,2,1,5,1,4,2,2,2,0,0,0,2,20,2,8,4,3,7,2,3,70
"288",4,1,4,1,4,2,1,4,3,4,4,3,4,4,2,4,2,4,2,1,3,"MY",7,5,7,3,7,7,5,5,6,5,0,0,0,2,31,14,10,12,9,12,3,1,10
